ms,y
161,78.94482386835114
162,79.21826961332597
163,79.50748567280735
164,79.80894920992517
165,80.1191373878093
166,80.43452736958962
167,80.75159631839595
168,81.08951609914287
169,81.46050541068506
170,81.85061166706261
171,82.2458822823156
172,82.63236467048417
173,82.99610624560839
174,83.32315442172838
175,83.59955661288421
176,83.82996829394521
177,84.02967284553146
178,84.20065954030923
179,84.34491765094478
180,84.46443645010437
181,84.56120521045429
182,84.63721320466078
183,84.69444970539013
184,84.72634962508022
185,84.72842044633714
186,84.70576029707921
187,84.66346730522493
188,84.60663959869268
189,84.54037530540087
190,84.46977255326794
191,84.39992947021231
192,84.33594418415237
193,84.23988895629158
194,84.09001320055829
195,83.9156807739582
196,83.74625553349712
197,83.61110133618075
198,83.53958203901486
199,83.56106149900518
200,83.70490357315748
201,84.00194858502311
202,84.4374482380234
203,84.97238345896899
204,85.5677351746705
205,86.1844843119386
206,86.78361179758394
207,87.32609855841716
208,87.7729255212489
209,88.13257741756439
210,88.4458515829424
211,88.72219785033388
212,88.9710660526898
213,89.20190602296111
214,89.42416759409875
215,89.64730059905371
216,89.88075487077691
217,90.1275519892007
218,90.38069118783109
219,90.63458877997958
220,90.88366107895772
221,91.122324398077
222,91.34499505064889
223,91.54608934998495
224,91.72002360939668
225,91.86121414219559
226,91.97108135493849
227,92.05531298577924
228,92.11472634542494
229,92.15013874458269
230,92.16236749395954
231,92.15222990426264
232,92.12054328619902
233,92.0681249504758
234,91.98734211562281
235,91.87414519843179
236,91.7347263070027
237,91.57527754943553
238,91.40199103383021
239,91.22105886828675
240,91.03867316090508
241,90.8610260197852
242,90.67885883540325
243,90.48202124873633
244,90.2753677436359
245,90.06375280395339
246,89.85203091354025
247,89.6450565562479
248,89.44768421592782
249,89.26476837643145
250,89.10116352161019
251,88.94670388511986
252,88.79228998938423
253,88.64437575140677
254,88.50941508819089
255,88.39386191674006
256,88.30417015405772
257,88.2467937171473
258,88.22818652301225
259,88.25512452978559
260,88.32436513190198
261,88.4273344008174
262,88.55545840798776
263,88.700163224869
264,88.8528749229171
265,89.00501957358796
266,89.14802324833755
267,89.29309236955196
268,89.45354655778448
269,89.62398168174181
270,89.7989936101307
271,89.97317821165784
272,90.14113135502996
273,90.29744890895377
274,90.43672674213602
275,90.55356072328338
276,90.6553200112556
277,90.75040873110521
278,90.83497520082817
279,90.90516773842043
280,90.95713466187799
281,90.98702428919678
282,90.9909849383728
283,90.965164927402
284,90.90379376428083
285,90.80806664958304
286,90.68458044017058
287,90.53993199290531
288,90.38071816464915
289,90.213535812264
290,90.04498179261181
291,89.88165296255443
292,89.71585060818735
293,89.53783851965265
294,89.35115730988231
295,89.15934759180827
296,88.96594997836247
297,88.77450508247682
298,88.58855351708326
299,88.41163589511372
300,88.24729282950014
301,88.08762466722725
302,87.92573281954405
303,87.76665949577885
304,87.61544690526006
305,87.47713725731603
306,87.3567727612751
307,87.25939562646562
308,87.19004806221598
309,87.15279004516533
310,87.14455946117963
311,87.15971538342748
312,87.19261688507737
313,87.23762303929793
314,87.28909291925766
315,87.34138559812514
316,87.38886014906893
317,87.44371783350002
318,87.51710281458622
319,87.60178851813123
320,87.69054836993881
321,87.77615579581267
322,87.85138422155656
323,87.9090070729742
324,87.94179777586933
325,87.94252975604569
326,87.91307953921873
327,87.86119327696045
328,87.78844883385945
329,87.69642407450428
330,87.58669686348351
331,87.46084506538571
332,87.32044654479947
333,87.16707916631333
334,86.98357801146868
335,86.76108395846086
336,86.51363356685923
337,86.25526339623322
338,86.0000100061523
339,85.76190995618583
340,85.55499980590328
341,85.39331611487404
342,85.2799846992905
343,85.20309517116287
344,85.15412978378731
345,85.12457079046006
346,85.10590044447717
347,85.0896009991349
348,85.06715470772939
349,85.03004382355684
350,84.96975059991338
351,84.87510519283532
352,84.75002434981135
353,84.60862021131636
354,84.46500491782518
355,84.33329060981266
356,84.22758942775367
357,84.16201351212305
358,84.15067500339566
359,84.1968712735842
360,84.28857534833709
361,84.4169128485828
362,84.57300939524981
363,84.7479906092666
364,84.93298211156159
365,85.1191095230633
366,85.29749846470018
367,85.48215355638406
368,85.68801606216643
369,85.90761656918514
370,86.13348566457816
371,86.35815393548332
372,86.57415196903855
373,86.77401035238178
374,86.95025967265087
375,87.09543051698375
376,87.21394669156342
377,87.31495279643526
378,87.39806060953087
379,87.46288190878184
380,87.50902847211968
381,87.53611207747596
382,87.54374450278226
383,87.53153752597015
384,87.49341767945334
385,87.42715178385532
386,87.3381120494222
387,87.23167068640007
388,87.11319990503507
389,86.98807191557334
390,86.86165892826097
391,86.73933315334409
392,86.61201141020561
393,86.47036276223774
394,86.31938778570043
395,86.1640870568538
396,86.00946115195778
397,85.86051064727246
398,85.72223611905781
399,85.59963814357391
400,85.49771729708073
401,85.39611777318235
402,85.28125824078683
403,85.16830098911016
404,85.07240830736836
405,85.00874248477744
406,84.9924658105534
407,85.03874057391222
408,85.16272906406995
409,85.39566349263332
410,85.7364888177043
411,86.15193644824163
412,86.60873779320411
413,87.07362426155049
414,87.51332726223954
415,87.89457820423003
416,88.18410849648072
417,88.39717741008687
418,88.57291837232846
419,88.71387402644136
420,88.82258701566147
421,88.90159998322464
422,88.95345557236675
423,88.98069642632366
424,88.98586518833126
425,88.97150450162543
426,88.93171063489883
427,88.86041059842081
428,88.75989314779221
429,88.63244703861389
430,88.48036102648672
431,88.30592386701151
432,88.11142431578918
433,87.89915112842053
434,87.65938619345948
435,87.38578483876167
436,87.0856959788805
437,86.7664685283694
438,86.43545140178185
439,86.09999351367122
440,85.76744377859096
441,85.4451511110945
442,85.1223733372486
443,84.78705817406099
444,84.44458937249642
445,84.10035068351984
446,83.75972585809598
447,83.42809864718973
448,83.11085280176589
449,82.8133720727893
450,82.54104021122482
451,82.28276956123561
452,82.0286817704576
453,81.78597454506468
454,81.5618455912308
455,81.3634926151299
456,81.19811332293587
457,81.07290542082264
458,80.99506661496413
459,80.97223619350463
460,81.00083317881649
461,81.07122487841586
462,81.17377859981876
463,81.29886165054128
464,81.43684133809953
465,81.57808497000957
466,81.71295985378748
467,81.83255546415258
468,81.94097745825975
469,82.04811741727843
470,82.16386692237808
471,82.29811755472812
472,82.460760895498
473,82.66168852585716
474,82.91079202697506
475,83.21796298002111
476,83.62935806506717
477,84.15576340364227
478,84.75401473910176
479,85.38094781480098
480,85.99339837409525
481,86.54820216033991
482,87.00219491689028
483,87.31221238710172
484,87.46935288715578
485,87.51091022555379
486,87.46301338413063
487,87.3517913447213
488,87.20337308916072
489,87.04388759928385
490,86.8994638569256
491,86.79623084392095
492,86.71326247365987
493,86.61620962431381
494,86.51106672488987
495,86.40382820439511
496,86.30048849183662
497,86.20704201622151
498,86.12948320655686
499,86.07380649184977
500,86.04600630110728
501,86.03718324585317
502,86.03781084108839
503,86.05294287103588
504,86.08763311991864
505,86.14693537195961
506,86.23590341138176
507,86.35959102240801
508,86.52305198926136
509,86.73655606775569
510,86.99969145397986
511,87.30148959256924
512,87.63098192815924
513,87.97719990538526
514,88.32917496888271
515,88.67593856328696
516,89.00652213323343
517,89.3334868810037
518,89.67310955845753
519,90.01999493459753
520,90.36874777842634
521,90.7139728589465
522,91.05027494516071
523,91.3722588060715
524,91.67452921068157
525,91.95169092799347
526,92.20607140440916
527,92.44380889852778
528,92.66522439764782
529,92.8706388890677
530,93.0603733600859
531,93.23474879800085
532,93.394086190111
533,93.53870652371482
534,93.67362942493659
535,93.8007004599263
536,93.91547952602095
537,94.01352652055746
538,94.09040134087289
539,94.14166388430417
540,94.1628740481883
541,94.14959172986227
542,94.08739204675754
543,93.973885215895
544,93.82268378399571
545,93.64740029778075
546,93.46164730397116
547,93.27903734928803
548,93.11318298045246
549,92.97769674418548
550,92.88619118720818
551,92.83276940074283
552,92.80124178871905
553,92.78978186691901
554,92.79656315112483
555,92.81975915711861
556,92.85754340068253
557,92.90808939759873
558,92.9695706636493
559,93.05220296434481
560,93.162103993683
561,93.29130016017676
562,93.43181787233898
563,93.5756835386826
564,93.71492356772045
565,93.84156436796549
566,93.94763234793061
567,94.0455414899613
568,94.14901023023609
569,94.25202165801747
570,94.34855886256797
571,94.43260493315007
572,94.49814295902624
573,94.53915602945902
574,94.54962723371086
575,94.52353966104427
576,94.45827193754661
577,94.35812815628593
578,94.22747960699571
579,94.07069757940954
580,93.89215336326082
581,93.69621824828313
582,93.48726352420992
583,93.26966048077476
584,93.03421856283822
585,92.77283582797531
586,92.49151648499118
587,92.19626474269093
588,91.89308480987967
589,91.58798089536252
590,91.28695720794462
591,90.9960179564311
592,90.70707990616162
593,90.410595431145
594,90.11037215318999
595,89.81021769410535
596,89.51393967569982
597,89.22534571978217
598,88.94824344816115
599,88.68644048264554
600,88.44374444504406
601,88.20800290360462
602,87.97042915345392
603,87.73987940671896
604,87.52520987552668
605,87.33527677200412
606,87.17893630827822
607,87.06504469647602
608,87.00245814872447
609,87.00419584982698
610,87.06740296267363
611,87.17712466652132
612,87.31840614062702
613,87.47629256424764
614,87.6358291166401
615,87.78206097706136
616,87.90003332476834
617,88.00568893941147
618,88.12010312726287
619,88.23601985751208
620,88.34618309934864
621,88.44333682196208
622,88.5202249945419
623,88.56959158627768
624,88.58418056635892
625,88.56781811847806
626,88.52969881347343
627,88.4706192012534
628,88.39137583172636
629,88.29276525480061
630,88.17558402038458
631,88.04062867838658
632,87.88869577871507
633,87.72058187127833
634,87.53315121736703
635,87.32359065855003
636,87.09318061515292
637,86.84320150750136
638,86.57493375592095
639,86.28965778073733
640,85.98865400227614
641,85.67320284086298
642,85.32923708268889
643,84.94950847390655
644,84.5455258747841
645,84.12879814558973
646,83.71083414659154
647,83.30314273805772
648,82.91723278025638
649,82.56461313345572
650,82.23717827671702
651,81.91993374773567
652,81.61405499473095
653,81.32071746592214
654,81.04109660952854
655,80.77636787376942
656,80.52770670686407
657,80.29628855703179
658,80.08328887249186
659,79.89477722760053
660,79.7326972883112
661,79.59203564023903
662,79.46777886899902
663,79.35491356020628
664,79.24842629947587
665,79.14330367242289
666,79.0345322646624
667,78.91223404199613
668,78.77695024156284
669,78.63929635598318
670,78.50988787787776
671,78.39934029986718
672,78.3182691145721
673,78.27728981461316
674,78.28701789261095
675,78.38514883475777
676,78.5798824356293
677,78.83759065042128
678,79.12464543432945
679,79.40741874254951
680,79.65228253027723
681,79.82560875270835
682,79.89376936503854
683,79.82313632246358
684,79.60028449896706
685,79.25213473633814
686,78.80557794148105
687,78.28750502129999
688,77.7248068826992
689,77.14437443258284
690,76.57309857785512
691,76.03787022542024
692,75.51104012477823
693,74.95514820961561
694,74.38236916311625
695,73.80487766846402
696,73.23484840884282
697,72.68445606743651
698,72.16587532742903
699,71.6912808720042
700,71.25154545863558
701,70.83028714130963
702,70.42879854797958
703,70.04837230659878
704,69.69030104512046
705,69.35587739149794
706,69.04639397368449
707,68.7631434196334
708,68.50741835729795
709,68.28570596152771
710,68.10032299115746
711,67.94630645011833
712,67.81869334234146
713,67.71252067175794
714,67.62282544229895
715,67.54464465789556
716,67.47301532247893
717,67.42424856589363
718,67.41006153528154
719,67.41860026051964
720,67.43801077148494
721,67.45643909805447
722,67.46203127010524
723,67.44293331751425
724,67.38729127015849
725,67.29247889961594
726,67.16851554978538
727,67.02251560902494
728,66.86159346569289
729,66.6928635081474
730,66.52344012474663
731,66.36043770384882
732,66.21097063381212
733,66.08215330299478
734,65.98539837094431
735,65.91837312879994
736,65.86757391230755
737,65.81949705721287
738,65.76063889926175
739,65.67749577420001
740,65.55656401777345
741,65.38433996572786
742,65.14713091056417
743,64.85192918169149
744,64.51625867021801
745,64.15764326725188
746,63.79360686390128
747,63.44167335127437
748,63.11936662047932
749,62.8442105626243
750,62.60110398575799
751,62.36593427739559
752,62.142708197845025
753,61.93543250741426
754,61.74811396641118
755,61.584759335143744
756,61.44937537391988
757,61.34596884304752
758,61.278546502834594
759,61.255306531299965
760,61.27656382739256
761,61.33450023281547
762,61.42129758927176
763,61.52913773846448
764,61.65020252209669
765,61.77667378187149
766,61.90073335949191
767,62.04088163140879
768,62.21249319543147
769,62.40306122530078
770,62.600078894757566
771,62.79103937754266
772,62.96343584739687
773,63.10476147806107
774,63.202509443276085
775,63.263680128980425
776,63.30386978985363
777,63.32346540274805
778,63.32285394451603
779,63.302422392009895
780,63.26255772208203
781,63.203646911584734
782,63.12607693737037
783,63.0302347762913
784,62.906413890555676
785,62.74936871176801
786,62.5661776708752
787,62.36391919882408
788,62.14967172656152
789,61.93051368503441
790,61.71352350518963
791,61.505779617974014
792,61.29623730932144
793,61.07342176753986
794,60.84376627713732
795,60.61370412262187
796,60.38966858850153
797,60.178092959284335
798,59.98541051947833
799,59.81805455359156
800,59.675350687033074
801,59.55065887912302
802,59.44146391523608
803,59.345250580746914
804,59.25950366103019
805,59.18170794146059
806,59.109348207412765
807,59.03990924426141
808,58.97087583738117
809,58.894685919757656
810,58.81092773461794
811,58.72781153269894
812,58.65354756473761
813,58.596346081470855
814,58.56441733363559
815,58.56597157196875
816,58.60921904720728
817,58.70834307827004
818,58.86160294399188
819,59.05332283498362
820,59.26782694185612
821,59.48943945522023
822,59.70248456568679
823,59.89128646386666
824,60.04016934037067
825,60.159041125416344
826,60.267608405849565
827,60.36489335722369
828,60.449918155092114
829,60.521704975008184
830,60.57927599252528
831,60.62165338319677
832,60.64785932257603
833,60.65691598621644
834,60.64405734723637
835,60.60772258067189
836,60.55174166495286
837,60.47994457850915
838,60.396161299770625
839,60.30422180716716
840,60.20795607912863
841,60.11119409408489
842,60.00637122851595
843,59.88659790240863
844,59.756716659452955
845,59.62157004333898
846,59.48600059775674
847,59.3548508663963
848,59.23296339294768
849,59.12518072110094
850,59.023026261941496
851,58.91765511442253
852,58.81335735403571
853,58.71442305627271
854,58.625142296625214
855,58.549805150584895
856,58.49270169364343
857,58.4581220012925
858,58.45035614902378
859,58.47211649855613
860,58.520722329007505
861,58.59237409196819
862,58.68327223902855
863,58.78961722177887
864,58.90760949180947
865,59.03344950071068
866,59.163337700072795
867,59.32793506251644
868,59.544000622412035
869,59.78688192397467
870,60.03192651141936
871,60.25448192896119
872,60.42989572081522
873,60.5335154311965
874,60.540688604320074
875,60.4353282615777
876,60.23352675121672
877,59.95890060773555
878,59.63506636563265
879,59.28564055940646
880,58.93423972355541
881,58.60448039257794
882,58.3199791009725
883,58.10435238323754
884,57.95354341089756
885,57.84184532268636
886,57.76039960391636
887,57.70034773989994
888,57.65283121594951
889,57.60899151737745
890,57.559970129496186
891,57.49690853761808
892,57.41924413908408
893,57.33517249912371
894,57.24897235488227
895,57.16492244350514
896,57.08730150213765
897,57.0203882679251
898,56.96846147801285
899,56.93579986954621
900,56.91515913623798
901,56.89865789498159
902,56.88961926769337
903,56.89136637628967
904,56.907222342686794
905,56.940510288801086
906,56.994553336548876
907,57.0726746078465
908,57.17819722461029
909,57.31502605270308
910,57.48209449387879
911,57.67526847389026
912,57.890413918490374
913,58.123396753432004
914,58.37008290446802
915,58.626338297351296
916,58.8880288578347
917,59.16794728068336
918,59.47551336293672
919,59.801533683759175
920,60.13681482231511
921,60.47216335776888
922,60.798385869284886
923,61.1062889360275
924,61.3866791371611
925,61.642244550183435
926,61.88309514120795
927,62.1111703223226
928,62.328409505615355
929,62.53675210317415
930,62.73813752708695
931,62.93450518944171
932,63.12779450232638
933,63.31994487782892
934,63.50600672887579
935,63.68164783304958
936,63.84973364942247
937,64.01312963706664
938,64.1747012550542
939,64.33731396245734
940,64.50383321834825
941,64.67712448179905
942,64.85339573041001
943,65.02829280308393
944,65.2038379508468
945,65.38205342472465
946,65.56496147574346
947,65.75458435492929
948,65.95294431330811
949,66.16206360190596
950,66.37659133001927
951,66.59179307463792
952,66.81061578832805
953,67.03600642365582
954,67.27091193318735
955,67.51827926948879
956,67.7810553851263
957,68.06218723266599
958,68.36462176467404
959,68.69335442170055
960,69.04798913674544
961,69.42338560104952
962,69.81440350585358
963,70.21590254239848
964,70.622742401925
965,71.02978277567397
966,71.43188335488621
967,71.83852270191505
968,72.25865858992067
969,72.68636952635414
970,73.11573401866654
971,73.54083057430897
972,73.95573770073246
973,74.3545339053881
974,74.73129769572698
975,75.08606193104686
976,75.42460894416834
977,75.74964145282685
978,76.06386217475773
979,76.36997382769641
980,76.67067912937824
981,76.9686807975386
982,77.2666815499129
983,77.56738410423651
984,77.86924395748709
985,78.16867120287789
986,78.46530045249784
987,78.75876631843576
988,79.04870341278054
989,79.334746347621
990,79.61652973504607
991,79.89368818714452
992,80.16652420777604
993,80.43551542993865
994,80.7005591594289
995,80.96155270204333
996,81.21839336357846
997,81.4709784498308
998,81.7192052665969
999,81.96297111967327
1000,82.20607476929482
1001,82.45062889322894
1002,82.69400167357091
1003,82.93356129241609
1004,83.16667593185971
1005,83.39071377399709
1006,83.60304300092355
1007,83.80103179473436
1008,83.98204833752483
1009,84.1350866093836
1010,84.25776872237226
1011,84.36040505654547
1012,84.45330599195796
1013,84.54678190866439
1014,84.65114318671945
1015,84.77670020617786
1016,84.93376334709427
1017,85.12554285758951
1018,85.34359514871089
1019,85.58074984490284
1020,85.8298365706098
1021,86.08368495027622
1022,86.33512460834655
1023,86.57698516926524
1024,86.80209625747672
1025,87.01127865675693
1026,87.21164890455262
1027,87.40548025581434
1028,87.59504596549272
1029,87.7826192885383
1030,87.97047347990174
1031,88.16088179453358
1032,88.35611748738448
1033,88.55845381340498
1034,88.76826647415082
1035,88.98342619807627
1036,89.20244878047978
1037,89.42385001665973
1038,89.64614570191456
1039,89.86785163154266
1040,90.08748360084249
1041,90.30355740511243
1042,90.51630667146632
1043,90.72724505409731
1044,90.9368083889228
1045,91.14543251186018
1046,91.35355325882685
1047,91.56160646574023
1048,91.77002796851768
1049,91.97925360307666
1050,92.19063950259267
1051,92.404351785172
1052,92.61904126412816
1053,92.83335875277464
1054,93.04595506442497
1055,93.25548101239264
1056,93.46058740999115
1057,93.65992507053399
1058,93.85263395016538
1059,94.03961856176949
1060,94.22217655376966
1061,94.40160557458921
1062,94.57920327265155
1063,94.75626729638002
1064,94.93409529419797
1065,95.11398491452879
1066,95.29723380579584
1067,95.49954949216635
1068,95.72633161329551
1069,95.96341599083854
1070,96.19663844645065
1071,96.41183480178707
1072,96.59484087850305
1073,96.7314924982538
1074,96.80762548269453
1075,96.80148830058265
1076,96.71724856076158
1077,96.57962079501559
1078,96.41331953512898
1079,96.24305931288605
1080,96.09355466007108
1081,95.98952010846835
1082,95.95567018986216
1083,95.99007779892358
1084,96.06831901366674
1085,96.1813631408905
1086,96.32017948739373
1087,96.47573735997527
1088,96.63900606543399
1089,96.80095491056876
1090,96.95255320217844
1091,97.08477024706187
1092,97.20420777273078
1093,97.32310867931788
1094,97.44090403255359
1095,97.55702489816835
1096,97.67090234189251
1097,97.78196742945656
1098,97.88965122659081
1099,97.99338479902573
1100,98.09384238997738
1101,98.19185480298556
1102,98.28708794426633
1103,98.37920772003578
1104,98.46788003650994
1105,98.55277079990492
1106,98.63354591643673
1107,98.70987129232148
1108,98.78147517715564
1109,98.84863608497479
1110,98.91184531865362
1111,98.97159418106682
1112,99.02837397508904
1113,99.08267600359498
1114,99.13499156945929
1115,99.1858119755567
1116,99.23562852476186
1117,99.28373060281268
1118,99.32922801739564
1119,99.3723427043084
1120,99.41329659934856
1121,99.45231163831373
1122,99.48960975700155
1123,99.5254128912096
1124,99.55994297673553
1125,99.59252624639828
1126,99.62266257540824
1127,99.65083436315022
1128,99.67752400900892
1129,99.7032139123692
1130,99.7283864726158
1131,99.75352408913348
1132,99.77910916130706
1133,99.83502559255814
1134,99.93578303914255
1135,100.0588025296964
1136,100.18150509285583
1137,100.2813117572569
1138,100.33564355153575
1139,100.32192150432847
1140,100.2175666442712
1141,100.0
1142,99.61331737357132
1143,99.05478348914696
1144,98.38157275852122
1145,97.65085959348833
1146,96.91981840584258
1147,96.24562360737823
1148,95.6854496098895
1149,95.2964708251707
1150,95.0835435993398
1151,94.99429740283382
1152,95.00006633392547
1153,95.07218449088754
1154,95.18198597199272
1155,95.30080487551375
1156,95.3999752997234
1157,95.45083134289438
1158,95.46777039258126
1159,95.4842831602046
1160,95.50034372983625
1161,95.515926185548
1162,95.53100461141166
1163,95.54555309149903
1164,95.55954570988192
1165,95.57295655063216
1166,95.58575969782153
1167,95.59802604620225
1168,95.60979327705584
1169,95.62098565424805
1170,95.63152744164464
1171,95.6413429031114
1172,95.65035630251403
1173,95.65849190371837
1174,95.66567397059012
1175,95.67184674839187
1176,95.67705847188783
1177,95.68138938919614
1178,95.68491974843504
1179,95.68772979772267
1180,95.68989978517725
1181,95.69150995891692
1182,95.69264056705991
1183,95.69328710112501
1184,95.69339078255389
1185,95.69295045434892
1186,95.69196495951256
1187,95.69043314104718
1188,95.68835384195523
1189,95.68572590523911
1190,95.68254817390127
1191,95.6788194909441
1192,95.67440212067726
1193,95.66921865141109
1194,95.66335841214882
1195,95.65691073189384
1196,95.64996493964942
1197,95.64261036441889
1198,95.63493633520555
1199,95.62703218101271
1200,95.64891928736935
1201,95.71337888711805
1202,95.79464008023258
1203,95.86693196668668
1204,95.9044836464541
1205,95.88152421950858
1206,95.77228278582388
1207,95.55098844537373
1208,95.18085649663672
1209,94.66903739739624
1210,94.05566298658327
1211,93.38086510312881
1212,92.68477558596383
1213,92.00752627401936
1214,91.38924900622632
1215,90.87007562151574
1216,90.4901379588186
1217,90.25548460407674
1218,90.128771073962
1219,90.08503960350032
1220,90.09933242771773
1221,90.14669178164013
1222,90.20215990029352
1223,90.24077901870389
1224,90.23759137189718
1225,90.20469100427992
1226,90.17103037771594
1227,90.13693935341705
1228,90.10274779259505
1229,90.06878555646185
1230,90.03538250622923
1231,90.00286850310904
1232,89.97157340831313
1233,89.94157150431867
1234,89.91257897237453
1235,89.88438852185017
1236,89.85679286211506
1237,89.82958470253857
1238,89.80255675249025
1239,89.77550172133945
1240,89.7482123184557
1241,89.72048125320839
1242,89.69207540112481
1243,89.66311104614738
1244,89.63390501026825
1245,89.6047741154796
1246,89.57603518377361
1247,89.54800503714245
1248,89.52100049757829
1249,89.49533838707326
1250,89.47062653039872
1251,89.446395117226
1252,89.42284451689736
1253,89.40017509875499
1254,89.37858723214114
1255,89.35828128639804
1256,89.33945763086794
1257,89.32231663489303
1258,89.30719111963658
1259,89.29402635959842
1260,89.28244140412559
1261,89.27205530256525
1262,89.26248710426438
1263,89.25335585857013
1264,89.24428061482956
1265,89.23488042238974
1266,89.22477433059775
1267,89.19826492694185
1268,89.14902584014696
1269,89.09073268141523
1270,89.03706106194875
1271,89.00168659294965
1272,88.99828488562005
1273,89.04053155116208
1274,89.14210220077787
1275,89.32816398671487
1276,89.59647843974383
1277,89.91961273885168
1278,90.2701340630254
1279,90.62060959125195
1280,90.94360650251828
1281,91.21169197581136
1282,91.39743319011816
1283,91.50220575083287
1284,91.55286151576539
1285,91.56018204252626
1286,91.53494888872608
1287,91.48794361197533
1288,91.4299477698846
1289,91.37174292006443
1290,91.32411062012538
1291,91.29783242767797
1292,91.28552011173602
1293,91.27270485791352
1294,91.25954734872148
1295,91.24620826667078
1296,91.23284829427237
1297,91.2196281140372
1298,91.20670840847623
1299,91.19424986010036
1300,91.18220038533342
1301,91.17038463168
1302,91.15877837827207
1303,91.14735740424172
1304,91.13609748872096
1305,91.12497441084186
1306,91.11396394973643
1307,91.10304188453671
1308,91.0926389526817
1309,91.0829891485749
1310,91.07377313679507
1311,91.064671581921
1312,91.05536514853146
1313,91.0455345012053
1314,91.03486030452122
1315,91.02302322305805
1316,91.00970392139456
1317,90.99486497550532
1318,90.97879476162937
1319,90.96166264474212
1320,90.9436379898191
1321,90.92489016183573
1322,90.90558852576753
1323,90.88590244658988
1324,90.8660012892783
1325,90.84574655438055
1326,90.82491758501186
1327,90.803560509999
1328,90.78172145816865
1329,90.75944655834756
1330,90.73678193936244
1331,90.71377373004
1332,90.69046805920698
1333,90.67516429818393
1334,90.67198024628682
1335,90.67468967433564
1336,90.67706635315028
1337,90.67288405355063
1338,90.65591654635665
1339,90.61993760238826
1340,90.5587209924654
1341,90.46604048740792
1342,90.32641990115508
1343,90.13907031893703
1344,89.91979641851017
1345,89.68440287763087
1346,89.44869437405556
1347,89.2284755855406
1348,89.0395511898424
1349,88.89772586471733
1350,88.80385189392238
1351,88.74324246787116
1352,88.7083936243049
1353,88.69180140096489
1354,88.6859618355924
1355,88.68337096592872
1356,88.67652482971508
1357,88.6579194646928
1358,88.63159646959222
1359,88.60643451543363
1360,88.58218524839306
1361,88.55860031464664
1362,88.53543136037041
1363,88.51243003174044
1364,88.48934797493283
1365,88.46593683612369
1366,88.44194826148903
1367,88.41782489273929
1368,88.3940137305119
1369,88.37027295937355
1370,88.3463607638909
1371,88.32203532863065
1372,88.2970548381595
1373,88.27117747704408
1374,88.24416142985112
1375,88.21609129972919
1376,88.18723364558315
1377,88.15761958561428
1378,88.12728023802383
1379,88.09624672101295
1380,88.0645501527829
1381,88.03222165153493
1382,87.99929233547019
1383,87.96592628043544
1384,87.93219512929416
1385,87.89799135077276
1386,87.86320741359764
1387,87.8277357864952
1388,87.79146893819187
1389,87.75429933741405
1390,87.71611945288817
1391,87.6768217533406
1392,87.63632358937643
